Juny 2020														
Dia	Hora	Temperatura modul	Irradiación (W/m2)	Isc en la radiación (A)	Isc a la temperatura (A)	Voc en la temperatura (V)	Imp temp (A)	Vmp temp (V)	P unitaria temp (W)	Potencia parque calculada con temperatura (kW)	Potencia instantanea inversors (kW)	Diferencia inversors vs Pcalculada	Potencia instanea a comptador	PR  %
20/06/2020	9:55	33	360	3,15	3,2116	36,735552	2,9772	29,349568	87,37953385	754,9591725	662,790008	-12,21%	645,6900258	85,53%
20/06/2020	10:00	34	382,5	3,346875	3,416175	36,602496	3,163275	29,243264	92,50448593	799,2387584	699,990005	-12,42%	681,9302629	85,32%
20/06/2020	10:05	34	402,5	3,521875	3,591175	36,602496	3,328675	29,243264	97,3413218	841,0290203	734,489991	-12,67%	715,5401492	85,08%
20/06/2020	10:10	36	423,75	3,7078125	3,7925125	36,336384	3,5044125	29,030656	101,7353938	878,9938022	767,22	-12,72%	747,425724	85,03%
20/06/2020	10:15	36	443,75	3,8828125	3,9675125	36,336384	3,6698125	29,030656	106,5370643	920,4802353	798,550003	-13,25%	777,9474129	84,52%
20/06/2020	10:20	38	461,25	4,0359375	4,1360375	36,070272	3,8145375	28,818048	109,9275248	949,773814	829,51001	-12,66%	808,1086517	85,08%
20/06/2020	10:25	38	478,75	4,1890625	4,2891625	36,070272	3,9592625	28,818048	114,0982168	985,8085929	859,510011	-12,81%	837,3346527	84,94%
20/06/2020	10:30	38	500	4,375	4,4751	36,070272	4,135	28,818048	119,1626285	1029,56511	891,419998	-13,42%	868,4213621	84,35%
20/06/2020	10:35	39	517,5	4,528125	4,635925	35,937216	4,279725	28,711744	122,8783686	1061,669105	923,930008	-12,97%	900,0926138	84,78%
20/06/2020	10:40	39	536,25	4,6921875	4,7999875	35,937216	4,4347875	28,711744	127,3304834	1100,135377	949,700012	-13,67%	925,1977517	84,10%
20/06/2020	10:45	40	551,25	4,8234375	4,9389375	35,80416	4,5588375	28,60544	130,4075526	1126,721254	981,690017	-12,87%	956,3624146	84,88%
20/06/2020	10:50	40	568,75	4,9765625	5,0920625	35,80416	4,7035625	28,60544	134,5474749	1162,490183	1007,75	-13,31%	981,75005	84,45%
20/06/2020	10:55	41	583,75	5,1078125	5,2310125	35,671104	4,8276125	28,499136	137,5827852	1188,715264	1034,12001	-13,01%	1007,439714	84,75%
20/06/2020	11:00	42	601,25	5,2609375	5,3918375	35,538048	4,9723375	28,392832	141,1787433	1219,784342	1056,839965	-13,36%	1029,573494	84,41%
20/06/2020	11:05	44	617,5	5,403125	5,549425	35,271936	5,106725	28,180224	143,9086544	1243,370774	1081,950012	-12,98%	1054,035702	84,77%
20/06/2020	11:10	45	635	5,55625	5,71025	35,13888	5,25145	28,07392	147,4287872	1273,784721	1108,859986	-12,95%	1080,251398	84,81%
20/06/2020	11:15	45	647,5	5,665625	5,819625	35,13888	5,354825	28,07392	150,3309287	1298,859224	1134,199982	-12,68%	1104,937622	85,07%
20/06/2020	11:20	46	665	5,81875	5,98045	35,005824	5,49955	27,967616	153,8093026	1328,912374	1158,339996	-12,84%	1128,454824	84,92%
20/06/2020	11:25	46	681,25	5,9609375	6,1226375	35,005824	5,6339375	27,967616	157,5678006	1361,385797	1176,599975	-13,57%	1146,243696	84,20%
20/06/2020	11:30	46	695	6,08125	6,24295	35,005824	5,74765	27,967616	160,7480681	1388,863308	1204,310029	-13,29%	1173,23883	84,47%
20/06/2020	11:35	46	710	6,2125	6,3742	35,005824	5,8717	27,967616	164,2174509	1418,838775	1224,960022	-13,66%	1193,356053	84,11%
20/06/2020	11:40	47	722,5	6,321875	6,491275	34,872768	5,975075	27,861312	166,4734288	1438,330425	1254,53003	-12,78%	1222,163155	84,97%
20/06/2020	11:45	47	737,5	6,453125	6,622525	34,872768	6,099125	27,861312	169,9296246	1468,191956	1272,570007	-13,32%	1239,737701	84,44%
20/06/2020	11:50	48	751,25	6,5734375	6,7505375	34,739712	6,2128375	27,755008	172,4373545	1489,858743	1298,279969	-12,86%	1264,784346	84,89%
20/06/2020	11:55	48	765	6,69375	6,87085	34,739712	6,32655	27,755008	175,5934459	1517,127372	1309,959991	-13,66%	1276,163023	84,12%
20/06/2020	12:00	48	775	6,78125	6,95835	34,739712	6,40925	27,755008	177,888785	1536,959103	1320,000001	-14,12%	1285,944001	83,67%
20/06/2020	12:05	50	790	6,9125	7,105	34,4736	6,5333	27,5424	179,9427619	1554,705463	1347,079986	-13,35%	1312,325322	84,41%
20/06/2020	12:10	50	800	7	7,1925	34,4736	6,616	27,5424	182,2205184	1574,385279	1353,949981	-14,00%	1319,018071	83,78%
20/06/2020	12:15	52	811,25	7,0984375	7,3063375	34,207488	6,7090375	27,329792	183,3565994	1584,201019	1363,059998	-13,96%	1327,89305	83,82%
20/06/2020	12:20	52	822,5	7,196875	7,404775	34,207488	6,802075	27,329792	185,8992949	1606,169908	1371,870026	-14,59%	1336,475779	83,21%
20/06/2020	12:25	54	835	7,30625	7,52955	33,941376	6,90545	27,117184	187,2563583	1617,894935	1398,769989	-13,54%	1362,681723	84,23%
20/06/2020	12:30	55	845	7,39375	7,62475	33,80832	6,98815	27,01088	188,7560811	1630,85254	1401,389984	-14,07%	1365,234122	83,71%
20/06/2020	12:35	55	856,25	7,4921875	7,7231875	33,80832	7,0811875	27,01088	191,2691058	1652,565074	1414,059998	-14,43%	1377,57725	83,36%
20/06/2020	12:40	55	863,75	7,5578125	7,7888125	33,80832	7,1432125	27,01088	192,9444557	1667,040097	1431,890015	-14,11%	1394,947253	83,68%
20/06/2020	12:45	57	875	7,65625	7,90265	33,542208	7,23625	26,798272	193,9189958	1675,460123	1433,950013	-14,41%	1396,954103	83,38%
20/06/2020	12:50	58	881,25	7,7109375	7,9650375	33,409152	7,2879375	26,691968	194,5293945	1680,733969	1451,220001	-13,66%	1413,778525	84,12%
20/06/2020	12:55	59	888,75	7,7765625	8,0383625	33,276096	7,3499625	26,585664	195,4036334	1688,287393	1455,199981	-13,81%	1417,655821	83,97%
20/06/2020	13:00	59	897,5	7,853125	8,114925	33,276096	7,422325	26,585664	197,3274385	1704,909069	1464,71997	-14,09%	1426,930195	83,70%
20/06/2020	13:05	60	902,5	7,896875	8,166375	33,14304	7,463675	26,47936	197,6333372	1707,552034	1471,220002	-13,84%	1433,262526	83,94%
20/06/2020	13:10	60	911,25	7,9734375	8,2429375	33,14304	7,5360375	26,47936	199,5494499	1724,107247	1481,399994	-14,08%	1443,179874	83,71%
20/06/2020	13:15	59	920	8,05	8,3118	33,276096	7,6084	26,585664	202,274366	1747,650522	1489,320007	-14,78%	1450,895551	83,02%
20/06/2020	13:20	59	926,25	8,1046875	8,3664875	33,276096	7,6600875	26,585664	203,6485125	1759,523148	1498,230011	-14,85%	1459,575677	82,95%
20/06/2020	13:25	61	930	8,1375	8,4147	33,009984	7,6911	26,373056	202,837811	1752,518687	1503,800018	-14,19%	1465,001978	83,59%
20/06/2020	13:30	60	933,75	8,1703125	8,4398125	33,14304	7,7221125	26,47936	204,4765968	1766,677797	1507,540008	-14,67%	1468,645476	83,13%
20/06/2020	13:35	61	940	8,225	8,5022	33,009984	7,7738	26,373056	205,0188627	1771,362974	1510,109985	-14,75%	1471,149147	83,05%
20/06/2020	13:40	60	945	8,26875	8,53825	33,14304	7,81515	26,47936	206,9401703	1787,963071	1515,049987	-15,26%	1475,961697	82,55%
20/06/2020	13:45	60	945	8,26875	8,53825	33,14304	7,81515	26,47936	206,9401703	1787,963071	1518,330017	-15,08%	1479,157103	82,73%
20/06/2020	13:50	61	950	8,3125	8,5897	33,009984	7,8565	26,373056	207,1999145	1790,207261	1526,579986	-14,73%	1487,194222	83,07%
20/06/2020	13:55	62	952,5	8,334375	8,619275	32,876928	7,877175	26,266752	206,9078022	1787,683411	1530,119995	-14,41%	1490,642899	83,38%
20/06/2020	14:00	64	955	8,35625	8,65655	32,610816	7,89785	26,054144	205,7717212	1777,867671	1528,209991	-14,04%	1488,782173	83,74%
20/06/2020	14:05	64	956,25	8,3671875	8,6674875	32,610816	7,9081875	26,054144	206,0410559	1780,194723	1531,839997	-13,95%	1492,318525	83,83%
20/06/2020	14:10	63	957,5	8,378125	8,670725	32,743872	7,918525	26,160448	207,1521615	1789,794675	1527,859985	-14,63%	1488,441197	83,16%
20/06/2020	14:15	63	958,75	8,3890625	8,6816625	32,743872	7,9288625	26,160448	207,4225951	1792,131222	1531,510009	-14,54%	1491,997051	83,25%
20/06/2020	14:20	62	957,5	8,378125	8,663025	32,876928	7,918525	26,266752	207,9939324	1797,067576	1534,529999	-14,61%	1494,939125	83,19%
20/06/2020	14:25	63	960	8,4	8,6926	32,743872	7,9392	26,160448	207,6930288	1794,467769	1533,980011	-14,52%	1494,403327	83,28%
20/06/2020	14:30	63	958,75	8,3890625	8,6816625	32,743872	7,9288625	26,160448	207,4225951	1792,131222	1535,859985	-14,30%	1496,234797	83,49%
20/06/2020	14:35	63	957,5	8,378125	8,670725	32,743872	7,918525	26,160448	207,1521615	1789,794675	1526,350006	-14,72%	1486,970176	83,08%
20/06/2020	14:40	64	956,25	8,3671875	8,6674875	32,610816	7,9081875	26,054144	206,0410559	1780,194723	1536,160035	-13,71%	1496,527106	84,07%
20/06/2020	14:45	63	957,5	8,378125	8,670725	32,743872	7,918525	26,160448	207,1521615	1789,794675	1533,600037	-14,31%	1494,033156	83,48%
20/06/2020	14:50	62	946,25	8,2796875	8,5645875	32,876928	7,8254875	26,266752	205,5501394	1775,953205	1516,419983	-14,61%	1477,296347	83,18%
20/06/2020	14:55	63	948,75	8,3015625	8,5941625	32,743872	7,8461625	26,160448	205,2591261	1773,438849	1514,000001	-14,63%	1474,938801	83,17%
20/06/2020	15:00	61	947,5	8,290625	8,567825	33,009984	7,835825	26,373056	206,6546515	1785,496189	1530,370026	-14,29%	1490,886479	83,50%
20/06/2020	15:05	61	946,25	8,2796875	8,5568875	33,009984	7,8254875	26,373056	206,3820201	1783,140653	1533,890014	-13,98%	1494,315652	83,80%
20/06/2020	15:10	61	946,25	8,2796875	8,5568875	33,009984	7,8254875	26,373056	206,3820201	1783,140653	1522,059967	-14,64%	1482,79082	83,16%
20/06/2020	15:15	61	937,5	8,203125	8,480325	33,009984	7,753125	26,373056	204,4735998	1766,651902	1499,209991	-15,14%	1460,530373	82,67%
20/06/2020	15:20	61	937,5	8,203125	8,480325	33,009984	7,753125	26,373056	204,4735998	1766,651902	1521,98999	-13,85%	1482,722648	83,93%
20/06/2020	15:25	61	931,25	8,1484375	8,4256375	33,009984	7,7014375	26,373056	203,1104425	1754,874223	1508,879974	-14,02%	1469,950871	83,76%
20/06/2020	15:30	62	923,75	8,0828125	8,3677125	32,876928	7,6394125	26,266752	200,6625536	1733,724463	1500,00998	-13,48%	1461,309723	84,29%
20/06/2020	15:35	62	917,5	8,028125	8,313025	32,876928	7,587725	26,266752	199,3048908	1721,994257	1489,100007	-13,52%	1450,681227	84,24%
20/06/2020	15:40	61	915	8,00625	8,28345	33,009984	7,56705	26,373056	199,5662334	1724,252257	1488,810028	-13,65%	1450,398729	84,12%
20/06/2020	15:45	61	900	7,875	8,1522	33,009984	7,443	26,373056	196,2946558	1695,985826	1467,970002	-13,44%	1430,096376	84,32%
20/06/2020	15:50	61	893,75	7,8203125	8,0975125	33,009984	7,3913125	26,373056	194,9314985	1684,208147	1451,940002	-13,79%	1414,47995	83,98%
20/06/2020	15:55	59	892,5	7,809375	8,071175	33,276096	7,380975	26,585664	196,2281213	1695,410968	1462,070037	-13,76%	1424,34863	84,01%
20/06/2020	16:00	60	891,25	7,7984375	8,0679375	33,14304	7,3706375	26,47936	195,1697638	1686,266759	1450,230011	-14,00%	1412,814077	83,78%
20/06/2020	16:05	60	867,5	7,590625	7,860125	33,14304	7,174225	26,47936	189,9688865	1641,331179	1408,459991	-14,19%	1372,121723	83,60%
20/06/2020	16:10	59	861,25	7,5359375	7,7977375	33,276096	7,1225375	26,585664	189,3573888	1636,047839	1408,020019	-13,94%	1371,693103	83,84%
20/06/2020	16:15	58	855	7,48125	7,73535	33,409152	7,07085	26,691968	188,7349019	1630,669553	1399,039978	-14,20%	1362,944747	83,58%
20/06/2020	16:20	59	845	7,39375	7,65555	33,276096	6,98815	26,585664	185,7846079	1605,179012	1385,980011	-13,66%	1350,221727	84,12%
20/06/2020	16:25	59	837,5	7,328125	7,589925	33,276096	6,926125	26,585664	184,1356321	1590,931861	1371,050018	-13,82%	1335,676928	83,96%
20/06/2020	16:30	57	828,75	7,2515625	7,4979625	33,542208	6,8537625	26,798272	183,6689917	1586,900088	1367,420014	-13,83%	1332,140578	83,95%
20/06/2020	16:35	57	815	7,13125	7,37765	33,542208	6,74005	26,798272	180,6216932	1560,571429	1345,860015	-13,76%	1311,136827	84,02%
20/06/2020	16:40	59	803,75	7,0328125	7,2946125	33,276096	6,6470125	26,585664	176,7152409	1526,819682	1318,98999	-13,61%	1284,960048	84,16%
20/06/2020	16:45	59	792,5	6,934375	7,196175	33,276096	6,553975	26,585664	174,2417772	1505,448955	1300,630005	-13,61%	1267,073751	84,17%
20/06/2020	16:50	59	780	6,825	7,0868	33,276096	6,4506	26,585664	171,4934842	1481,703703	1273,579987	-14,05%	1240,721623	83,74%
20/06/2020	16:55	59	768,75	6,7265625	6,9883625	33,276096	6,3575625	26,585664	169,0200205	1460,332977	1252,190001	-14,25%	1219,883499	83,53%
20/06/2020	17:00	58	752,5	6,584375	6,838475	33,409152	6,223175	26,691968	166,108788	1435,179928	1233,690002	-14,04%	1201,8608	83,74%
20/06/2020	17:05	58	740	6,475	6,7291	33,409152	6,1198	26,691968	163,3495058	1411,33973	1217,470001	-13,74%	1186,059275	84,04%
20/06/2020	17:10	57	722,5	6,321875	6,568275	33,542208	5,975075	26,798272	160,1216851	1383,451359	1189,609986	-14,01%	1158,918048	83,77%
20/06/2020	17:15	56	708,75	6,2015625	6,4402625	33,675264	5,8613625	26,904576	157,6974728	1362,506165	1178,919983	-13,47%	1148,503847	84,29%
20/06/2020	17:20	55	695	6,08125	6,31225	33,80832	5,74765	27,01088	155,2490844	1341,352089	1159,970001	-13,52%	1130,042775	84,25%
20/06/2020	17:25	55	678,75	5,9390625	6,1700625	33,80832	5,6132625	27,01088	151,6191598	1309,989541	1137,019989	-13,20%	1107,684873	84,56%
20/06/2020	17:30	56	665	5,81875	6,05745	33,675264	5,49955	26,904576	147,9630609	1278,400847	1110,459961	-13,14%	1081,810094	84,62%
20/06/2020	17:35	54	648,75	5,6765625	5,8998625	33,941376	5,3651625	27,117184	145,4880987	1257,017173	1080,419983	-14,05%	1052,545147	83,73%
20/06/2020	17:40	53	635	5,55625	5,77185	34,074432	5,25145	27,223488	142,9627861	1235,198472	1069,27002	-13,43%	1041,682853	84,33%
20/06/2020	17:45	53	616,25	5,3921875	5,6077875	34,074432	5,0963875	27,223488	138,7414439	1198,726076	1028,689987	-14,18%	1002,149785	83,60%
20/06/2020	17:50	54	598,75	5,2390625	5,4623625	33,941376	4,9516625	27,117184	134,2751431	1160,137237	1008,910003	-13,04%	982,8801249	84,72%
20/06/2020	17:55	53	583,75	5,1078125	5,3234125	34,074432	4,8276125	27,223488	131,424451	1135,507256	988,199982	-12,97%	962,7044225	84,78%
20/06/2020	18:00	51	568,75	4,9765625	5,1767625	34,340544	4,7035625	27,436096	129,0473923	1114,969469	962,880005	-13,64%	938,0377009	84,13%
20/06/2020	18:05	50	547,5	4,790625	4,983125	34,4736	4,527825	27,5424	124,7071673	1077,469925	930,600005	-13,63%	906,5905249	84,14%
20/06/2020	18:10	50	530	4,6375	4,83	34,4736	4,3831	27,5424	120,7210934	1043,030247	899,259994	-13,78%	876,0590862	83,99%
20/06/2020	18:15	49	515	4,50625	4,69105	34,606656	4,25905	27,648704	117,7572128	1017,422318	875,940003	-13,91%	853,3407509	83,87%
20/06/2020	18:20	49	497,5	4,353125	4,537925	34,606656	4,114325	27,648704	113,7557541	982,8497153	839,529984	-14,58%	817,8701104	83,21%
20/06/2020	18:25	48	477,5	4,178125	4,355225	34,739712	3,948925	27,755008	109,602445	946,9651245	813,430023	-14,10%	792,4435284	83,68%
20/06/2020	18:30	48	460	4,025	4,2021	34,739712	3,8042	27,755008	105,5856014	912,2595964	773,670014	-15,19%	753,7093276	82,62%
20/06/2020	18:35	48	442,5	3,871875	4,048975	34,739712	3,659475	27,755008	101,5687579	877,5540683	752,270004	-14,28%	732,8614379	83,51%
20/06/2020	18:40	47	423,75	3,7078125	3,8772125	34,872768	3,5044125	27,861312	97,63753004	843,5882595	713,890014	-15,37%	695,4716516	82,44%
20/06/2020	18:45	47	405	3,54375	3,71315	34,872768	3,34935	27,861312	93,31728535	806,2613454	681,26999	-15,50%	663,6932243	82,32%
20/06/2020	18:50	46	386,25	3,3796875	3,5413875	35,005824	3,1942875	27,967616	89,33660619	771,8682775	646,639985	-16,22%	629,9566734	81,61%
20/06/2020	18:55	45	366,25	3,2046875	3,3586875	35,13888	3,0288875	28,07392	85,03274536	734,6829199	615,229996	-16,26%	599,3570621	81,58%
20/06/2020	19:00	44	348,75	3,0515625	3,1978625	35,271936	2,8841625	28,180224	81,2763453	702,2276234	578,869995	-17,57%	563,9351491	80,31%
20/06/2020	19:05	43	326,25	2,8546875	2,9932875	35,404992	2,6980875	28,286528	76,31952762	659,4007186	546,150009	-17,17%	532,0593388	80,69%
20/06/2020	19:10	43	308,75	2,7015625	2,8401625	35,404992	2,5533625	28,286528	72,22575985	624,0305651	515,07	-17,46%	501,781194	80,41%
20/06/2020	19:15	42	290	2,5375	2,6684	35,538048	2,3983	28,392832	68,09452899	588,3367304	478,459999	-18,68%	466,115731	79,23%
20/06/2020	19:20	42	270	2,3625	2,4934	35,538048	2,2329	28,392832	63,39835457	547,7617835	446,970002	-18,40%	435,4381759	79,49%
20/06/2020	19:25	41	250	2,1875	2,3107	35,671104	2,0675	28,499136	58,92196368	509,0857662	409,080003	-19,64%	398,5257389	78,28%
20/06/2020	19:30	40	232,5	2,034375	2,149875	35,80416	1,922775	28,60544	55,0018249	475,2157671	376,489998	-20,77%	366,7765561	77,18%
20/06/2020	19:35	39	215	1,88125	1,98905	35,937216	1,77805	28,711744	51,05091642	441,0799179	343,209992	-22,19%	334,3551742	75,80%
20/06/2020	19:40	38	193,75	1,6953125	1,7954125	36,070272	1,6023125	28,818048	46,17551854	398,9564802	310,14	-22,26%	302,138388	75,73%
20/06/2020	19:45	38	177,5	1,553125	1,653225	36,070272	1,467925	28,818048	42,30273311	365,4956141	281,559998	-22,96%	274,2957501	75,05%
20/06/2020	19:50	37	158,75	1,3890625	1,4814625	36,203328	1,3128625	28,924352	37,97369708	328,0927428	251,740002	-23,27%	245,2451099	74,75%
20/06/2020	19:55	36	142,5	1,246875	1,331575	36,336384	1,178475	29,030656	34,21190233	295,5908361	219,030003	-25,90%	213,3790289	72,19%
20/06/2020	20:00	35	125	1,09375	1,17075	36,46944	1,03375	29,13696	30,1203324	260,2396719	194,810001	-25,14%	189,783903	72,93%
20/06/2020	20:05	35	110	0,9625	1,0395	36,46944	0,9097	29,13696	26,50589251	229,0109113	168,140003	-26,58%	163,8019909	71,53%
20/06/2020	20:10	34	95	0,83125	0,90055	36,602496	0,78565	29,243264	22,97497036	198,5037439	143,409996	-27,75%	139,7100181	70,38%
20/06/2020	20:15	34	80	0,7	0,7693	36,602496	0,6616	29,243264	19,34734346	167,1610475	121,99	-27,02%	118,842658	71,09%
20/06/2020	20:20	33	67,5	0,590625	0,652225	36,735552	0,558225	29,349568	16,3836626	141,5548448	97,260003	-31,29%	94,75069492	66,94%
20/06/2020	20:25	33	56,25	0,4921875	0,5537875	36,735552	0,4651875	29,349568	13,65305216	117,9623707	87,460002	-25,86%	85,20353395	72,23%
20/06/2020	20:30	32	45	0,39375	0,44765	36,868608	0,37215	29,455872	10,96200276	94,71170389	76,290001	-19,45%	74,32171897	78,47%
20/06/2020	20:35	32	36,25	0,3171875	0,3710875	36,868608	0,2997875	29,455872	8,830502227	76,29553924	61,049999	-19,98%	59,47490903	77,95%
20/06/2020	20:40	31	28,75	0,2515625	0,2977625	37,001664	0,2377625	29,562176	7,028776871	60,72863217	54,81	-9,75%	53,395902	87,93%
20/06/2020	20:45	30	0	0	0	37,13472	0	29,66848	0	0	48,67	0,00%	47,414314	0,00%
20/06/2020	20:50	30	0	0	0	37,13472	0	29,66848	0	0	48,46	0,00%	47,209732	0,00%
20/06/2020	20:55	29	0	0	0	37,267776	0	29,774784	0	0	39,15	0,00%	38,13993	0,00%
20/06/2020	21:00	29	0	0	0	37,267776	0	29,774784	0	0	39,7	0,00%	38,67574	0,00%
20/06/2020	21:05	29	0	0	0	37,267776	0	29,774784	0	0	31,63	0,00%	30,813946	0,00%
20/06/2020	21:10	29	0	0	0	37,267776	0	29,774784	0	0	26,47	0,00%	25,787074	0,00%
20/06/2020	21:15	28	0	0	0	37,400832	0	29,881088	0	0	27,3	0,00%	26,59566	0,00%
20/06/2020	21:20	28	0	0	0	37,400832	0	29,881088	0	0	24,47	0,00%	23,838674	0,00%
20/06/2020	21:25	28	0	0	0	37,400832	0	29,881088	0	0	15,04	0,00%	14,651968	0,00%
20/06/2020	21:30	28	0	0	0	37,400832	0	29,881088	0	0	11,29	0,00%	10,998718	0,00%
20/06/2020	21:35	27	0	0	0	37,533888	0	29,987392	0	0	8,15	0,00%	7,93973	0,00%
20/06/2020	21:40	27	0	0	0	37,533888	0	29,987392	0	0	0,97	0,00%	0,944974	0,00%
20/06/2020	21:45	26	0	0	0	37,666944	0	30,093696	0	0	0,79	0,00%	0,769618	0,00%
20/06/2020	21:50	26	0	0	0	37,666944	0	30,093696	0	0	0	0,00%	0	0,00%
20/06/2020	21:55	26	0	0	0	37,666944	0	30,093696	0	0	0	0,00%	0	0,00%
20/06/2020	22:00	25	0	0	0	37,8	0	30,2	0	0	0	0,00%	0	0,00%
20/06/2020	22:05	24	0	0	0	37,933056	0	30,306304	0	0	0	0,00%	0	0,00%
20/06/2020	22:10	24	0	0	0	37,933056	0	30,306304	0	0	0	0,00%	0	0,00%
20/06/2020	22:15	24	0	0	0	37,933056	0	30,306304	0	0	0	0,00%	0	0,00%
20/06/2020	22:20	24	0	0	0	37,933056	0	30,306304	0	0	0	0,00%	0	0,00%
20/06/2020	22:25	24	0	0	0	37,933056	0	30,306304	0	0	0	0,00%	0	0,00%
20/06/2020	22:30	24	0	0	0	37,933056	0	30,306304	0	0	0	0,00%	0	0,00%
20/06/2020	22:35	24	0	0	0	37,933056	0	30,306304	0	0	0	0,00%	0	0,00%
20/06/2020	22:40	24	0	0	0	37,933056	0	30,306304	0	0	0	0,00%	0	0,00%
20/06/2020	22:45	23	0	0	0	38,066112	0	30,412608	0	0	0	0,00%	0	0,00%
20/06/2020	22:50	23	0	0	0	38,066112	0	30,412608	0	0	0	0,00%	0	0,00%
20/06/2020	22:55	23	0	0	0	38,066112	0	30,412608	0	0	0	0,00%	0	0,00%
20/06/2020	23:00	23	0	0	0	38,066112	0	30,412608	0	0	0	0,00%	0	0,00%
20/06/2020	23:05	22	0	0	0	38,199168	0	30,518912	0	0	0	0,00%	0	0,00%
20/06/2020	23:10	21	0	0	0	38,332224	0	30,625216	0	0	0	0,00%	0	0,00%
20/06/2020	23:15	21	0	0	0	38,332224	0	30,625216	0	0	0	0,00%	0	0,00%
20/06/2020	23:20	21	0	0	0	38,332224	0	30,625216	0	0	0	0,00%	0	0,00%
20/06/2020	23:25	21	0	0	0	38,332224	0	30,625216	0	0	0	0,00%	0	0,00%
20/06/2020	23:30	21	0	0	0	38,332224	0	30,625216	0	0	0	0,00%	0	0,00%
20/06/2020	23:35	21	0	0	0	38,332224	0	30,625216	0	0	0	0,00%	0	0,00%
20/06/2020	23:40	21	0	0	0	38,332224	0	30,625216	0	0	0	0,00%	0	0,00%
20/06/2020	23:45	21	0	0	0	38,332224	0	30,625216	0	0	0	0,00%	0	0,00%
20/06/2020	23:50	21	0	0	0	38,332224	0	30,625216	0	0	0	0,00%	0	0,00%
20/06/2020	23:55	21	0	0	0	38,332224	0	30,625216	0	0	0	0,00%	0	0,00%
21/06/2020	0:00	21	0	0	0	38,332224	0	30,625216	0	0	0	0,00%	0	0,00%
21/06/2020	0:05	21	0	0	0	38,332224	0	30,625216	0	0	0	0,00%	0	0,00%
21/06/2020	0:10	20	0	0	0	38,46528	0	30,73152	0	0	0	0,00%	0	0,00%
21/06/2020	0:15	20	0	0	0	38,46528	0	30,73152	0	0	0	0,00%	0	0,00%
21/06/2020	0:20	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0	0,00%
21/06/2020	0:25	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0	0,00%
21/06/2020	0:30	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0	0,00%
21/06/2020	0:35	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0	0,00%
21/06/2020	0:40	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0	0,00%
21/06/2020	0:45	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0	0,00%
21/06/2020	0:50	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0	0,00%
21/06/2020	0:55	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0	0,00%
21/06/2020	1:00	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0	0,00%
21/06/2020	1:05	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0	0,00%
21/06/2020	1:10	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0	0,00%
21/06/2020	1:15	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0	0,00%
21/06/2020	1:20	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0	0,00%
21/06/2020	1:25	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0	0,00%
21/06/2020	1:30	16	0	0	0	38,997504	0	31,156736	0	0	0	0,00%	0	0,00%
21/06/2020	1:35	16	0	0	0	38,997504	0	31,156736	0	0	0	0,00%	0	0,00%
21/06/2020	1:40	15	0	0	0	39,13056	0	31,26304	0	0	0	0,00%	0	0,00%
21/06/2020	1:45	15	0	0	0	39,13056	0	31,26304	0	0	0	0,00%	0	0,00%
21/06/2020	1:50	15	0	0	0	39,13056	0	31,26304	0	0	0	0,00%	0	0,00%
21/06/2020	1:55	15	0	0	0	39,13056	0	31,26304	0	0	0	0,00%	0	0,00%
21/06/2020	2:00	15	0	0	0	39,13056	0	31,26304	0	0	0	0,00%	0	0,00%
21/06/2020	2:05	15	0	0	0	39,13056	0	31,26304	0	0	0	0,00%	0	0,00%
21/06/2020	2:10	15	0	0	0	39,13056	0	31,26304	0	0	0	0,00%	0	0,00%
21/06/2020	2:15	15	0	0	0	39,13056	0	31,26304	0	0	0	0,00%	0	0,00%
21/06/2020	2:20	15	0	0	0	39,13056	0	31,26304	0	0	0	0,00%	0	0,00%
21/06/2020	2:25	15	0	0	0	39,13056	0	31,26304	0	0	0	0,00%	0	0,00%
21/06/2020	2:30	15	0	0	0	39,13056	0	31,26304	0	0	0	0,00%	0	0,00%
21/06/2020	2:35	15	0	0	0	39,13056	0	31,26304	0	0	0	0,00%	0	0,00%
21/06/2020	2:40	15	0	0	0	39,13056	0	31,26304	0	0	0	0,00%	0	0,00%
21/06/2020	2:45	15	0	0	0	39,13056	0	31,26304	0	0	0	0,00%	0	0,00%
21/06/2020	2:50	15	0	0	0	39,13056	0	31,26304	0	0	0	0,00%	0	0,00%
21/06/2020	2:55	15	0	0	0	39,13056	0	31,26304	0	0	0	0,00%	0	0,00%
21/06/2020	3:00	15	0	0	0	39,13056	0	31,26304	0	0	0	0,00%	0	0,00%
