SETEMBRE 2020															
Dia	Hora	Temperatura modul	Irradiación (W/m2)	Isc en el W/m2	Isc temperatura	Voc temp.	Imp temp	Vmp temp	P unitaria temp (W)	Potencia parque calculada con temperatura kW	Potencia parque calculada con temperatura kW con degradación placas	Potencia instantanea inversors kW	Diferencia inversors vs Pcalculada	Potencia instanea a comptador con coefciente entre inversor y contador de la planta	PR  %
1/9/2020	18:50	36,97	358,4705882	3,405470588	3,462328088	44,3893673	3,305612185	36,1084875	119,3606563	582,2412812	567,6852492	506,8792	-10,71%	487,1615991	85,82%
1/9/2020	18:55	37	329,9673529	3,134689853	3,191689853	44,38508	3,047223891	36,105	110,0200186	536,6776506	523,2607094	469,1325	-10,34%	450,8832458	86,17%
1/9/2020	19:00	38,833	307,5490196	2,921715686	2,987423861	44,1230831	2,852203623	35,89187888	102,370947	499,3654793	486,8813424	437,2767	-10,19%	420,2666364	86,32%
1/9/2020	19:05	38,41	287,372549	2,730039216	2,793736716	44,1835769	2,667283369	35,9410875	95,86506497	467,6297869	455,9390422	407,8921	-10,54%	392,0250973	85,98%
1/9/2020	19:10	37,317	265,1144118	2,518586912	2,577091237	44,3398204	2,46044395	36,06818363	88,74374417	432,8919841	422,0696845	375,19	-11,11%	360,595109	85,43%
1/9/2020	19:15	35,717	242,6634314	2,305302598	2,356206923	44,5684764	2,249557557	36,25418363	81,55587276	397,8295473	387,8838086	346,0409	-10,79%	332,579909	85,74%
1/9/2020	19:20	34,53	218,0980392	2,071931372	2,117198872	44,7380677	2,021367766	36,3921375	73,56189366	358,8349173	349,8640443	315,2789	-9,89%	303,0145508	86,61%
1/9/2020	19:25	34,45	200,9640196	1,909158186	1,954045686	44,7495005	1,865599408	36,4014375	67,91050024	331,2674202	322,9857347	286,35	-11,34%	275,210985	85,21%
1/9/2020	19:30	32,183	180,1470588	1,711397059	1,745517734	45,0734346	1,666510089	36,66494138	61,10249471	298,0579692	290,60652	258,2754	-11,13%	248,2284869	85,42%
1/9/2020	19:35	34	162,5326471	1,544060147	1,586810147	44,81381	1,514986109	36,45375	55,22692488	269,3969396	262,6620161	232,7783	-11,38%	223,7232241	85,18%
1/9/2020	19:40	32,51	145,0784314	1,378245098	1,413917598	45,0267459	1,349919223	36,6269625	49,44344075	241,185104	235,1554764	205,8025	-12,48%	197,7967828	84,11%
1/9/2020	19:45	31,867	128,1046078	1,216993774	1,249610599	45,1186799	1,193049277	36,70174613	43,78699169	213,5929455	208,2531218	181,1534	-13,01%	174,1065327	83,60%
1/9/2020	19:50	30,883	108,0882353	1,026838235	1,05478391	45,2592176	1,00704106	36,81606638	37,0752905	180,853267	176,3319354	156,8503	-11,05%	150,7488233	85,49%
1/9/2020	19:55	32,87	92,23529412	0,8762352941	0,9136177941	44,9752983	0,8722645677	36,5851125	31,91189734	155,6662352	151,7745793	132,7356	-12,54%	127,5721852	84,05%
1/9/2020	20:00	30,133	77,66343137	0,737802598	0,762185773	45,3664001	0,727686838	36,90325388	26,85401213	130,9938711	127,7190244	111,6642	-12,57%	107,3204626	84,03%
1/9/2020	20:05	28,967	66,45421569	0,6313150491	0,6501568741	45,5331189	0,6207287208	37,03887113	22,99109109	112,1505424	109,3467788	91,9712	-15,89%	88,39352032	80,84%
1/9/2020	20:10	28,23	54,76470588	0,5202647059	0,5356072059	45,6384007	0,5113639323	37,1245125	18,9841367	92,60461881	90,28950334	73,9071	-18,14%	71,03211381	78,67%
1/9/2020	20:15	28,517	44,83656863	0,425947402	0,442651727	45,5974284	0,422615912	37,09118363	15,67532439	76,46423239	74,55262658	59,1487	-20,66%	56,84781557	76,25%
1/9/2020	20:20	28,083	38,43137255	0,3650980392	0,3797437142	45,6593656	0,3625553145	37,14156638	13,46587228	65,68652498	64,04436185	47,4167	-25,96%	45,57219037	71,16%
1/9/2020	20:25	27,45	31,70588235	0,3012058823	0,3128433823	45,7498705	0,2986831029	37,2151875	11,11554768	54,22164157	52,86610053	37,3533	-29,34%	35,90025663	67,91%
1/9/2020	20:30	29,05	26,42156863	0,251004902	0,270242402	45,5212145	0,2580103775	37,0291875	9,553914644	46,60399564	45,43889574	28,2905	-37,74%	27,18999955	59,84%
1/9/2020	20:35	26,7	22,41833333	0,2129741666	0,2210491666	45,857053	0,2110437833	37,302375	7,872434346	38,40173474	37,44169137	20,6713	-44,79%	19,86718643	53,06%
1/9/2020	20:40	25,65	15,37254902	0,1460392157	0,1491267157	46,0071085	0,1423767696	37,4244375	5,328370516	25,99179138	25,34199659	13,9504	-44,95%	13,40772944	52,91%
1/9/2020	20:45	25,75	0	0	0	0	0	0	0	0	0	7,6992	0,00%	7,39970112	0,00%
1/9/2020	20:50	25,317	0	0	0	0	0	0	0	0	0	2,9546	0,00%	2,83966606	0,00%
1/9/2020	20:55	23,21	0	0	0	0	0	0	0	0	0	0,4991	0,00%	0,47968501	0,00%
1/9/2020	21:00	24,55	0	0	0	0	0	0	0	0	0	0,0075	0,00%	0,00720825	0,00%
1/9/2020	21:05	26,283	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
1/9/2020	21:10	25,79	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
1/9/2020	21:15	25,75	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
1/9/2020	21:20	25,633	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
1/9/2020	21:25	25,15	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
1/9/2020	21:30	23,567	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
1/9/2020	21:35	23,267	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
1/9/2020	21:40	23,11	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
1/9/2020	21:45	23,15	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
1/9/2020	21:50	22,083	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
1/9/2020	21:55	22,69	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
1/9/2020	22:00	23,35	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
1/9/2020	22:05	22,617	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
1/9/2020	22:10	22,41	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
1/9/2020	22:15	23,033	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
1/9/2020	22:20	22,817	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
1/9/2020	22:25	23,31	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
1/9/2020	22:30	22,95	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
1/9/2020	22:35	22,75	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
1/9/2020	22:40	22,93	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
1/9/2020	22:45	22,933	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
1/9/2020	22:50	21,883	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
1/9/2020	22:55	22	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
1/9/2020	23:00	22,21	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
1/9/2020	23:05	22,017	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
1/9/2020	23:10	21,133	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
1/9/2020	23:15	20,77	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
1/9/2020	23:20	20,7	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
1/9/2020	23:25	21,233	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
1/9/2020	23:30	21,27	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
1/9/2020	23:35	20,917	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
1/9/2020	23:40	20,367	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
1/9/2020	23:45	20,87	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
1/9/2020	23:50	20,367	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
1/9/2020	23:55	19,833	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	0:00	19,59	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	0:05	19,183	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	0:10	19,833	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	0:15	19,59	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	0:20	18,867	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	0:25	19,517	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	0:30	19,59	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	0:35	19,183	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	0:40	19,183	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	0:45	18,69	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	0:50	19,417	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	0:55	19,417	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	1:00	18,15	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	1:05	18,217	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	1:10	18,75	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	1:15	18,57	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	1:20	19,3	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	1:25	19,517	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	1:30	19,73	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	1:35	19,833	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	1:40	18,75	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	1:45	19,97	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	1:50	19,817	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	1:55	18,617	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	2:00	19,19	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	2:05	18,317	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	2:10	17,8	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	2:15	18	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	2:20	18,93	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	2:25	18,633	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	2:30	18	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	2:35	18,57	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	2:40	18,333	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	2:45	18,55	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	2:50	19,07	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	2:55	18,533	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	3:00	18,75	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	3:05	18,69	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	3:10	18,867	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	3:15	18,117	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	3:20	18,31	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	3:25	17,883	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	3:30	16,4	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	3:35	16,75	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	3:40	16,083	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	3:45	16,3	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	3:50	17,13	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	3:55	17,033	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	4:00	17,8	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	4:05	18,45	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	4:10	18,017	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	4:15	16,967	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	4:20	17,93	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	4:25	17,667	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	4:30	17,267	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	4:35	17,55	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	4:40	18,117	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	4:45	17,783	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	4:50	16,75	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	4:55	17,017	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	5:00	17,05	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	5:05	16,91	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	5:10	17,167	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	5:15	16,967	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	5:20	17,283	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	5:25	16,27	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	5:30	16,75	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	5:35	17,383	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	5:40	16,65	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	5:45	16,95	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	5:50	17,583	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	5:55	16,53	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	6:00	17,35	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	6:05	16,833	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	6:10	16,51	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	6:15	15,767	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	6:20	16,483	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	6:25	16,99	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	6:30	16,8	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	6:35	17,033	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	6:40	16,99	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	6:45	16,5	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	6:50	15,667	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	6:55	16,51	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	7:00	16,617	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	7:05	16,2	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	7:10	15,61	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	7:15	15,767	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	7:20	15,333	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	7:25	15,87	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	7:30	17,15	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	7:35	16,517	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	7:40	15,89	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	7:45	17,25	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	7:50	17,233	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	7:55	17,27	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
2/9/2020	8:00	16,9	0	0	0	0	0	0	0	0	0	0,9938	0,00%	0,95514118	0,00%
2/9/2020	8:05	15	0	0	0	0	0	0	0	0	0	5,9696	0,00%	5,73738256	0,00%
2/9/2020	8:10	13,93	0	0	0	0	0	0	0	0	0	10,3825	0,00%	9,97862075	0,00%
2/9/2020	8:15	17,033	12,8104902	0,1216996569	0,0838578319	47,2385211	0,08006216161	38,42612888	3,07647894	15,00706427	14,63188766	15,6621	7,04%	15,05284431	102,88%
2/9/2020	8:20	15	21,61764706	0,2053676471	0,1578676471	47,5291	0,1507220588	38,6625	5,8272916	28,42552842	27,71489021	21,0941	-23,89%	20,27353951	73,15%
2/9/2020	8:25	17,53	27,8627451	0,2646960785	0,2292135785	47,1675377	0,2188386481	38,3683875	8,396486049	40,95805895	39,93410747	26,5187	-33,59%	25,48712257	63,82%
2/9/2020	8:30	14,8	33,62745098	0,3194607843	0,2710107843	47,557682	0,2587439804	38,68575	10,00970494	48,82734069	47,60665718	32,4087	-31,92%	31,14800157	65,43%
2/9/2020	8:35	15,333	40,03264706	0,3803101471	0,3343933221	47,4814681	0,3192576243	38,62375388	12,33092791	60,15026632	58,64650966	39,9071	-31,95%	38,35471381	65,40%
2/9/2020	8:40	15,23	48,03921569	0,4563725491	0,4099650491	47,4962307	0,3914087363	38,6357625	15,12237498	73,76694514	71,92277151	49,0783	-31,76%	47,16915413	65,58%
2/9/2020	8:45	15,1	59,24833333	0,5628591666	0,5158341666	47,514809	0,4924858833	38,650875	19,03501031	92,85278032	90,53146081	60,5705	-33,09%	58,21430755	64,30%
2/9/2020	8:50	14,35	70,45754902	0,6693467157	0,6187592157	47,6219915	0,5907522196	38,7380625	22,88459641	111,6310613	108,8402847	74,339	-31,70%	71,4472129	65,64%
2/9/2020	8:55	17,93	82,62745098	0,7849607843	0,7513782843	47,1103737	0,7173685304	38,3218875	27,49091612	134,1006888	130,7481716	89,8836	-31,25%	86,38712796	66,07%
2/9/2020	9:00	16,5	96,07843137	0,912745098	0,872370098	47,314735	0,8328838725	38,488125	32,0561386	156,3698441	152,460598	108,4852	-28,84%	104,2651257	68,39%
2/9/2020	9:05	16,617	116,8953922	1,110506226	1,070685551	47,2980574	1,022222942	38,47455863	39,3295765	191,8496742	187,0534323	129,4502	-30,80%	124,4145872	66,51%
2/9/2020	9:10	18,31	132,5882353	1,259588235	1,227810735	47,0560679	1,172236144	38,2777125	44,87051811	218,8783873	213,4064277	152,2638	-28,65%	146,3407382	68,57%
2/9/2020	9:15	17,683	151,3235294	1,437573529	1,402819204	47,1456296	1,339323177	38,35056638	51,3638024	250,5526281	244,2888124	176,6904	-27,67%	169,8171434	69,51%
2/9/2020	9:20	16,617	171,339902	1,627729069	1,587908394	47,2980574	1,516034646	38,47455863	58,32876385	284,5277101	277,4145173	202,0275	-27,17%	194,1686303	69,99%
2/9/2020	9:25	18,03	188,3137255	1,788980392	1,755872892	47,0960827	1,67639654	38,3102625	64,22319151	313,2807282	305,44871	228,1409	-25,31%	219,266219	71,78%
2/9/2020	9:30	20,783	205,7679412	1,954795441	1,934766116	46,7026086	1,847192492	37,99019138	70,17519628	342,3146075	333,7567423	255,8429	-23,34%	245,8906112	73,67%
2/9/2020	9:35	20,8	229,0032353	2,175530735	2,155580735	46,700222	2,058012344	37,98825	78,18028743	381,3634421	371,829356	284,2193	-23,56%	273,1631692	73,46%
2/9/2020	9:40	20,11	253,745098	2,410578431	2,387350931	46,7988299	2,279291889	38,0684625	86,7691378	423,2598542	412,6783578	315,7791	-23,48%	303,495293	73,54%
2/9/2020	9:45	23,267	274,7222549	2,609861422	2,601628247	46,3477059	2,483870336	37,70149613	93,64562786	456,8033727	445,3832884	347,5066	-21,98%	333,9885933	74,99%
2/9/2020	9:50	22,733	295,5392157	2,807622549	2,796855724	46,4239341	2,670261202	37,76350388	100,8384192	491,8898091	479,5925639	378,2446	-21,13%	363,5308851	75,80%
2/9/2020	9:55	26,93	316,1960784	3,003862745	3,013030245	45,8241837	2,876650981	37,2756375	107,2289992	523,063058	509,9864816	408,5434	-19,89%	392,6510617	76,99%
2/9/2020	10:00	27,9	337,1732353	3,203145735	3,216920735	45,685561	3,071312744	37,162875	114,1388116	556,769123	542,8498949	439,6463	-19,01%	422,5440589	77,84%
2/9/2020	10:05	27,25	361,1928431	3,431332009	3,442019509	45,7784525	3,286222837	37,2384375	122,3738037	596,9394146	582,0159292	470,2463	-19,20%	451,9537189	77,65%
2/9/2020	10:10	28,63	384,4117647	3,651911765	3,669154265	45,5812367	3,503076756	37,0780125	129,8871237	633,5893896	617,7496549	501,665	-18,79%	482,1502315	78,05%
2/9/2020	10:15	26,283	405,2287255	3,849672892	3,855768567	45,9166036	3,681244306	37,35081638	137,4974801	670,7127079	653,9448902	532,0908	-18,63%	511,3924679	78,20%
2/9/2020	10:20	27,883	427,6470588	4,062647059	4,076342734	45,6879476	3,891834589	37,16481638	144,6393179	705,5505925	687,9118277	562,2395	-18,27%	540,3683835	78,55%
2/9/2020	10:25	29,25	450,7058824	4,281705883	4,301893383	45,4926325	4,107176103	37,0059375	151,9899022	741,4067428	722,8715743	592,4967	-18,04%	569,4485784	78,78%
2/9/2020	10:30	31,867	469,2810784	4,458170245	4,49078707	45,1186799	4,287519866	36,70174613	157,3594656	767,5994733	748,4094864	620,5976	-17,08%	596,4563534	79,70%
2/9/2020	10:35	32,7	488,5620588	4,641339559	4,677914559	44,999593	4,466177373	36,604875	163,4838645	797,4742909	777,5374337	647,3579	-16,74%	622,1756777	80,02%
2/9/2020	10:40	34,767	512,6144118	4,869836912	4,916228737	44,7042409	4,6937047	36,36462113	170,6847931	832,6004206	811,7854101	674,5775	-16,90%	648,3364353	79,87%
2/9/2020	10:45	35,19	530,5490196	5,040215686	5,088618186	44,6437471	4,858291258	36,3154125	176,4308511	860,6296915	839,1139492	700,9763	-16,46%	673,7083219	80,29%
2/9/2020	10:50	37,983	551,8463726	5,24254054	5,304211215	44,2445566	5,064125865	35,99069138	182,2613911	889,0710657	866,8442891	727,4817	-16,08%	699,1826619	80,66%
2/9/2020	10:55	38,2	572,6634314	5,440302598	5,503002598	44,213588	5,253919323	35,9655	188,9598354	921,7460771	898,7024252	752,6973	-16,25%	723,417375	80,50%
2/9/2020	11:00	36,87	590,1176471	5,606117647	5,662500147	44,4036583	5,406197509	36,1201125	195,2724622	952,5390708	928,725594	778,1558	-16,21%	747,8855394	80,53%
2/9/2020	11:05	41,067	607,8921569	5,774975491	5,851292316	43,8039079	5,586444348	35,63224613	199,05756	971,0027775	946,727708	804,1554	-15,06%	772,8737549	81,64%
2/9/2020	11:10	40,983	628,7091177	5,972736618	6,048657293	43,8158266	5,774875963	35,64194138	205,8277905	1004,027962	978,9272631	829,8758	-15,23%	797,5936314	81,48%
2/9/2020	11:15	40,73	644,8823529	6,126382353	6,201099853	43,8520257	5,920418491	35,6713875	211,1895421	1030,182587	1004,428022	853,8559	-14,99%	820,6409055	81,70%
2/9/2020	11:20	41,933	664,7385294	6,315016029	6,395449204	43,6800621	6,105970977	35,53150388	216,9543314	1058,303229	1031,845648	878,5205	-14,86%	844,3460526	81,83%
2/9/2020	11:25	40,667	682,3529412	6,482352941	6,556769766	43,8610719	6,259989661	35,67874613	223,3485819	1089,494382	1062,257023	901,3546	-15,15%	866,2919061	81,55%
2/9/2020	11:30	41,49	701,5686275	6,664901961	6,743229461	43,7434141	6,438009601	35,5830375	229,0839371	1117,471445	1089,534659	923,1796	-15,27%	887,2679136	81,44%
2/9/2020	11:35	43,45	719,1830392	6,832238872	6,919876372	43,4633105	6,606660916	35,3551875	233,5797354	1139,401949	1110,916901	943,3179	-15,09%	906,6228337	81,61%
2/9/2020	11:40	46,367	740,8823529	7,038382353	7,139874178	43,0464849	6,816700925	35,01612113	238,6944253	1164,351406	1135,242621	962,9834	-15,17%	925,5233457	81,53%
2/9/2020	11:45	48,07	756,4313726	7,18609804	7,29568054	42,8030663	6,965454999	34,8181125	242,5239958	1183,032051	1153,45625	982,8525	-14,79%	944,6195378	81,89%
2/9/2020	11:50	44,617	770,5228431	7,319967009	7,413146334	43,2965774	7,077603921	35,21955863	249,2700862	1215,939481	1185,540994	1002,4941	-15,44%	963,4970795	81,27%
2/9/2020	11:55	48,5	788,9379412	7,494910441	7,606535441	42,741615	7,262239627	34,768125	252,4944551	1231,667952	1200,876253	1021,0788	-14,97%	981,3588347	81,72%
2/9/2020	12:00	49,87	802,5490196	7,624215686	7,742348186	42,5458283	7,391905058	34,6088625	255,8254258	1247,916427	1216,718516	1036,7846	-14,79%	996,4536791	81,90%
2/9/2020	12:05	50,217	815,3595098	7,745915343	7,865694668	42,4962814	7,509668488	34,56855863	259,5984154	1266,32107	1234,663044	1052,4637	-14,76%	1011,522862	81,93%
2/9/2020	12:10	52,9	832,1732353	7,905645735	8,038170735	42,112811	7,674337744	34,256625	262,8969102	1282,411128	1250,35085	1069,7662	-14,44%	1028,152295	82,23%
2/9/2020	12:15	52,29	847,7058824	8,053205883	8,182833383	42,1999861	7,812452503	34,3275375	268,1822563	1308,193046	1275,48822	1088,0146	-14,70%	1045,690832	81,98%
2/9/2020	12:20	51,083	858,5948039	8,156650637	8,280546312	42,3724356	7,905742637	34,46781638	272,4936855	1329,224198	1295,993593	1105,8333	-14,67%	1062,816385	82,01%
2/9/2020	12:25	50,217	870,6046078	8,270743774	8,390523099	42,4962814	8,010741527	34,56855863	276,9197881	1350,814726	1317,044358	1121,2354	-14,87%	1077,619343	81,82%
2/9/2020	12:30	53,59	883,254902	8,390921569	8,526724069	42,0142031	8,140777611	34,1764125	278,2225737	1357,169715	1323,240472	1133,7912	-14,32%	1089,686722	82,35%
2/9/2020	12:35	55,267	895,4248039	8,506535637	8,650302462	41,7745859	8,258762456	33,98149613	280,6451044	1368,986819	1334,762149	1146,8617	-14,08%	1102,24878	82,58%
2/9/2020	12:40	54,283	908,2352941	8,628235294	8,767330969	41,9151236	8,370493883	34,09581638	285,3988224	1392,175456	1357,371069	1161,5275	-14,43%	1116,34408	82,24%
2/9/2020	12:45	55,67	919,7647059	8,737764706	8,883447206	41,7169503	8,481354333	33,9346125	287,8114727	1403,944364	1368,845755	1169,5055	-14,56%	1124,011736	82,11%
2/9/2020	12:50	57,067	929,8529412	8,833602941	8,985919766	41,5173479	8,579188661	33,77224613	289,738471	1413,344262	1378,010655	1178,8816	-14,45%	1133,023106	82,22%
